id,period,sheet_name,source_row,date_display,start_date,end_date,year,title,category,item_kind,count,verification_status,public_note
TV01219,4. Dönem (2006–2010),4. DÖNEM,131,2009-03-12 00:00:00,,,2009,Ders Kitaplarında İnsan Hakları II:İkinci DKİH-II projesi bulgular kitabı ve tavsiyeler raporu,Yayın (Vakıf),publication,1,uncertain_date,
TV01220,4. Dönem (2006–2010),4. DÖNEM,132,2009,,,2009,'Seyahatname-i Londra' - 1851 Osmanlı bürokratının Londra izlenimleri,Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01221,4. Dönem (2006–2010),4. DÖNEM,133,2009,,,2009,"İlhan Tekeli Toplu Eserler Serisi: 5., 6. ve 7. ciltler (Kültür Politikaları, Kentsel Arsa, Planlama)",Yayın (Yurt Yayınları),publication,7,uncertain_date,
TV01222,4. Dönem (2006–2010),4. DÖNEM,134,2009,,,2009,Zafer Toprak - 'Ulusaldan Küresele Milli Reasürans TAŞ ve Türkiye'de Reasüransın Evrimi',Yayın (Vakıf),publication,1,uncertain_date,
TV01223,4. Dönem (2006–2010),4. DÖNEM,135,2009,,,2009,'İsmail Kemal Bey'in Hatıratı' - 19-20. yüzyıl Osmanlı-Avrupa ilişkileri,Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01224,4. Dönem (2006–2010),4. DÖNEM,136,2009,,,2009,Dijital Arşiv: TİP (Türkiye İşçi Partisi) Arşivi kataloğu internette,Arşiv Bağışı,publication,,uncertain_date,
TV01225,4. Dönem (2006–2010),4. DÖNEM,137,2009 (Genel),,,2009,Elginkan Topluluğu Tarihi: 'Bir Ebedi Müessese Yaratmak' - Elginkan Topluluğu kurum tarihi.,Yayın (Vakıf),publication,1,uncertain_date,
TV01226,4. Dönem (2006–2010),4. DÖNEM,138,2009,,,2009,"Röportaj: ; Capital Dergisi: Tarih Vakfı Yönetim Kurulu Başkanı Halim Bulutoğlu Röportajı - 2009 yılı faaliyetleri, Capital Dergisi",cap4,publication,,uncertain_date,
TV01227,4. Dönem (2006–2010),4. DÖNEM,139,2009 sonu / 2010 başı,,,2009,"Toplumsal Tarih Sayı 181: Karagöz'ün modernleşmesi, Almanya-Osmanlı ilişkileri",Yayın (Vakıf),publication,1,uncertain_date,
TV01228,4. Dönem (2006–2010),4. DÖNEM,140,2009-01-01,,,2009,"Toplumsal Tarih Sayı 182: Vatandaşlık kavramı gelişimi, Türkleştirme",Yayın (Vakıf),publication,1,uncertain_date,
TV01229,4. Dönem (2006–2010),4. DÖNEM,142,2009-02-17,,,2009,"İleri seviye Osmanlıca seminerleri (12 hafta, Fuat Recep), Tarih Vakfı, Eminönü, İstanbul",Kurs/Seminer,event,1,uncertain_date,
TV01230,4. Dönem (2006–2010),4. DÖNEM,142,2009-02-17,,,2009,"Toplumsal Tarih Sayı 183: Dünya tarih eğitimi, Şehzade Abid'in 1936 düğünü",Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01231,4. Dönem (2006–2010),4. DÖNEM,144,2009-03-02,,,2009,"Başlangıç seviyesi Osmanlıca seminerleri (12 hafta, Fatmagül Demirel)Tarih Vakfı, Eminönü, İstanbul",Kurs/Seminer,event,1,uncertain_date,
TV01232,4. Dönem (2006–2010),4. DÖNEM,144,2009-03-02,,,2009,"Basın Toplantısı: 'Ders Kitaplarında İnsan Hakları II' proje sonuçları kitap lansmanı, AB Bilgi Merkezi, Taksim, İstanbul",Yayın (Vakıf),publication,1,uncertain_date,
TV01233,4. Dönem (2006–2010),4. DÖNEM,145,2009-03-12,,,2009,Toplumsal Tarih Sayı 185: 'Nümizmatik ve Tarih' dosyası,Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01234,4. Dönem (2006–2010),4. DÖNEM,146,2009-05-01,,,2009,Toplumsal Tarih Sayı 187: Başkentin tasarımı - Ankara (Lörcher & Jansen Planları),Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01235,4. Dönem (2006–2010),4. DÖNEM,147,2009-07-01,,,2009,"Toplumsal Tarih Sayı 188: Türk-Alman ilişkileri, Berlin'de Hamidiye Hastanesi",Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01236,4. Dönem (2006–2010),4. DÖNEM,148,2009-08-01,,,2009,Toplumsal Tarih Sayı 189: Türkiye'de Ulusalcılık ve Mimarlık,Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01237,4. Dönem (2006–2010),4. DÖNEM,149,2009-09-01,,,2009,Toplumsal Tarih Sayı 190: Büyük Mübadele 1923 & entegrasyon,Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01238,4. Dönem (2006–2010),4. DÖNEM,151,2009-10-05,,,2009,"Yeni dönem Osmanlıca seminerleri (başlangıç & ileri seviyeler),Tarih Vakfı, Eminönü, İstanbul",Kurs/Seminer,event,1.0,uncertain_date,
TV01239,4. Dönem (2006–2010),4. DÖNEM,152,22 Ekim 2009,2009-10-22,,2009,"13. Mehmet Ali Aybar'ı Anma Sempozyumu: Koç Üniversitesi Rumeli Feneri Kampüsü, İstanbul",Sempozyum,event,1,verified,
TV01240,4. Dönem (2006–2010),4. DÖNEM,152,22 Ekim 2009,2009-10-22,,2009,Toplumsal Tarih Sayı 191: Adana ve Çukurova sosyal & ekonomik tarihi,Dergi (Toplumsal Tarih),publication,1,verified,
TV01241,4. Dönem (2006–2010),4. DÖNEM,153,2009-11-01,,,2009,"Toplumsal Tarih Sayı 192: Mekteb-i Mülkiye 150. yıl, Atatürk-Latife boşanması",Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01242,4. Dönem (2006–2010),4. DÖNEM,154,2009-12-01,,,2009,Kitap Tanıtımı: Ahmet Refik Altınay - Tarihi Simalar & Tesavir-i Rical:,,publication,,uncertain_date,
TV01243,4. Dönem (2006–2010),4. DÖNEM,155,2009-2011 arası,,,2009,"İlhan Tekeli Toplu Eserler 5, 6, 7: Kent, planlama ve kültür politikaları çalışmaları",Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01244,4. Dönem (2006–2010),4. DÖNEM,156,2009-2011 arası,,,2009,Dersim Harekâtı ve Cumhuriyet Bürokrasisi (1936-1950),kit          arşiv  ?,publication,,uncertain_date,
TV01245,4. Dönem (2006–2010),4. DÖNEM,157,2009-2011 arası,,,2009,Aydınlanma Çağında Bir Osmanlı Kâtibi: Ebubekir Râtib Efendi,Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01246,4. Dönem (2006–2010),4. DÖNEM,158,2009-2011 arası,,,2009,Digenēs Akritēs (Bizans Destanı),Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01247,4. Dönem (2006–2010),4. DÖNEM,159,2009-2011 arası,,,2009,Cumhuriyetin Belediyecilik Öyküsü - İlhan Tekeli,Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01248,4. Dönem (2006–2010),4. DÖNEM,160,2009-2011 arası,,,2009,İsmail Kemal Bey'in Hatıratı,Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01249,4. Dönem (2006–2010),4. DÖNEM,161,2009-2011 arası,,,2009,Kültür Politikaları ve İnsan Hakları Bağlamında Doğal ve Tarihi Çevreyi Korumak,Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01250,4. Dönem (2006–2010),4. DÖNEM,163,Şubat 2009 - Temmuz 2010,,,2009,Çatışmalı Toplumlarda Uzlaşma Aracı Olarak Eğitimin Rolü' projesi & alan araştırması: Türkiye (20 il),Proje (Diğer),project,1.0,uncertain_date,
TV01251,4. Dönem (2006–2010),4. DÖNEM,164,Şubat 2009 - Temmuz 2010,,,2009,Kürt Sorunu ve Eğitim Projesi,Proje (Diğer),project,1.0,uncertain_date,
TV01252,4. Dönem (2006–2010),4. DÖNEM,165,2010,,,2010,İstanbul Belleği: İstanbul 2010 Avrupa Kültür Başkenti kapsamında desteklenen bellek projesi,Proje (Diğer),project,1.0,uncertain_date,
TV01253,4. Dönem (2006–2010),4. DÖNEM,165,2010,,,2010,Toplumsal Tarih Sayı 194,Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01254,4. Dönem (2006–2010),4. DÖNEM,167,2010-02-02,,,2010,"2. Seviye Osmanlıca seminerleri (Fuat Recep):Tarih Vakfı, Eminönü, İstanbul",Kurs/Seminer,event,1.0,uncertain_date,
TV01255,4. Dönem (2006–2010),4. DÖNEM,168,2010-02-08,,,2010,"1. Seviye Osmanlıca seminerleri (Fatmagül Demirel):Tarih Vakfı, Eminönü, İstanbul",Kurs/Seminer,event,1.0,uncertain_date,
TV01256,4. Dönem (2006–2010),4. DÖNEM,169,2010-03-01,,,2010,Toplumsal Tarih Sayı 195,Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01257,4. Dönem (2006–2010),4. DÖNEM,170,2010-03-01,,,2010,'Doğu Sorunu' Necmeddin Sahir Sılan raporları (1939-1953),Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01258,4. Dönem (2006–2010),4. DÖNEM,171,2010-03-30,,,2010,Toplumsal Tarih Sayı 196,Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01259,4. Dönem (2006–2010),4. DÖNEM,173,2010-04-24,,,2010,"Ermeni Tehciri'nin 95. yıl dönümü anma toplantıları: İstanbul, Berlin, Kudüs",Anma,event,,uncertain_date,
TV01260,4. Dönem (2006–2010),4. DÖNEM,173,2010-04-24,,,2010,Toplumsal Tarih Sayı 197,Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01261,4. Dönem (2006–2010),4. DÖNEM,175,2010-05-15 00:00:00,,,2010,8. Olağan Genel Kurul,,organizational,,uncertain_date,
TV01262,4. Dönem (2006–2010),4. DÖNEM,175,2010-05-15 00:00:00,,,2010,Toplumsal Tarih Sayı 198,Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01263,4. Dönem (2006–2010),4. DÖNEM,177,19-20 Haziran 2010,2010-06-19,2010-06-20,2010,"Toplumsal Barış İçin Eğitimin Yeniden Yapılandırılması' Uluslararası Sempozyumu:İstanbul Bilgi Üniversitesi, Dolapdere",Sempozyum,event,1.0,verified,
TV01264,4. Dönem (2006–2010),4. DÖNEM,177,19-20 Haziran 2010,2010-06-19,2010-06-20,2010,Eğitimin Rolü' projesi alan araştırması raporu,Yayın (Vakıf),publication,1.0,verified,
TV01265,4. Dönem (2006–2010),4. DÖNEM,178,2010-07-01,,,2010,Toplumsal Tarih Sayı 199,Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01266,4. Dönem (2006–2010),4. DÖNEM,179,2010-07-01,,,2010,Toplumsal Tarih Sayı 200 (Yıl Dönümü Sayısı - 1994-2010 Dizin CD'si hediye),Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01267,4. Dönem (2006–2010),4. DÖNEM,180,2010-08-01,,,2010,Toplumsal Tarih Sayı 201,Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01268,4. Dönem (2006–2010),4. DÖNEM,181,2010-09-01,,,2010,İlhan Tekeli Toplu Eserler 12. ve 13. ciltler (Gündelik Yaşam & Konut Sorunu),Yayın (Yurt Yayınları),publication,2,uncertain_date,
TV01269,4. Dönem (2006–2010),4. DÖNEM,182,2010-10-01,,,2010,Toplumsal Tarih Sayı 202,Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01270,4. Dönem (2006–2010),4. DÖNEM,184,2010-11-06,,,2010,"Doğan Kuban (onur konuğu) vakıf standında kitap imzaladı: TÜYAP, İstanbul",,chronology,,uncertain_date,
TV01271,4. Dönem (2006–2010),4. DÖNEM,184,2010-11-06,,,2010,Toplumsal Tarih Sayı 204,Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01272,4. Dönem (2006–2010),4. DÖNEM,185,2010-12-01,,,2010,"Basın Toplantısı: 'Ders Kitaplarında İnsan Hakları II' proje sonuçları kitap lansmanı, AB Bilgi Merkezi, Taksim, İstanbul: Cezayir Restaurant, İstanbul",Basın Açıklaması,publication,,uncertain_date,
TV01273,4. Dönem (2006–2010),4. DÖNEM,187,30 Ekim - 7 Kasım 2010,,,2010,"29. İstanbul Kitap Fuarı - Tarih Vakfı standı (3. Salon, 310 No'lu Stand): TÜYAP, İstanbul",Fuar,event,1.0,uncertain_date,
TV01274,4. Dönem (2006–2010),4. DÖNEM,188,4-5 Ekim 2010,2010-10-04,2010-10-05,2010,"Osmanlıca seminerleri sonbahar dönemi (1. ve 2. seviye):Tarih Vakfı, Eminönü, İstanbul",Kurs/Seminer,event,1.0,verified,
TV01275,4. Dönem (2006–2010),4. DÖNEM,189,7-12 Kasım 2010,2010-11-07,2010-11-12,2010,Uluslararası Konferans: Şanghay: ICOM 22. Genel Konferansı - Suay Aksoy CAMOC Başkanı seçildi,,chronology,,uncertain_category,
TV01276,5. Dönem (2011–2015),5. DÖNEM,2,2011.0,,,2011,"Toplumsal Tarih: Sayı, 205.",Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01277,5. Dönem (2011–2015),5. DÖNEM,3,2011 Ocak,,,2011,"Toplumsal Tarih: Sayı, 206.",Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01278,5. Dönem (2011–2015),5. DÖNEM,5,2011-02-16 00:00:00,,,2011,"Basın Toplantısı ""Toplumsal Uzlaşma Aracı Olarak Eğitimin Rolü Projesi — Tavsiyeler Raporu"" açıklandı; Cezayir Restaurant, İstanbul.",Basın Toplantısı,event,1,uncertain_date,
TV01279,5. Dönem (2011–2015),5. DÖNEM,5,2011-02-16 00:00:00,,,2011,"Toplumsal Tarih: Sayı, 207.",Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01280,5. Dönem (2011–2015),5. DÖNEM,7,2 Mart 2011,2011-03-02,,2011,Osmanlıca Dil Kursu Osmanlıca dersleri başlıyor — Doç. Dr. Fatmagül Demirel; Tarih Vakfı Eminönü binası,Kurs/Seminer,event,1.0,verified,
TV01281,5. Dönem (2011–2015),5. DÖNEM,8,2011-03-15 00:00:00,,,2011,"Toplumsal Tarih Söyleşileri – 1. Oturum ""En Doğru Bildiğimizden Kuşkulanmak: Resmi İdeoloji, Tarih ve Sorunlar"" — Doç. Dr. Mehmet Ö. Alkan; Sabancı Üniversitesi, Tuzla Kampüsü, 15:30–17:30",Konferans/Söyleşi,event,1.0,uncertain_date,
TV01282,5. Dönem (2011–2015),5. DÖNEM,9,20 Mart - 17 Nisan,,,2011,"20. yıl etkinlikleri kapsamında, Atölye Çalışması ""Tarihsel Verilerin Değerlendirilmesi: Yeni Yöntem ve Yaklaşımlar"" — Prof. Murat Güvenç & Dr. Savaş Yıldırım. Tarih Vakfı Eminönü Bilgi Belge Merkezi",Atölye,event,1,uncertain_date,
TV01283,5. Dönem (2011–2015),5. DÖNEM,9,20 Mart - 17 Nisan,,,2011,"Toplumsal Tarih: Sayı, 208.",Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01284,5. Dönem (2011–2015),5. DÖNEM,11,2011-01-04,,,2011,"2. Seviye Osmanlıca seminerleri (Rika el yazısı odaklı): Tarih Vakfı, Eminönü, İstanbul",Kurs/Seminer,event,1.0,uncertain_date,
TV01285,5. Dönem (2011–2015),5. DÖNEM,11,2011-01-04,,,2011,"Toplumsal Tarih: Sayı, 209.",Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01286,5. Dönem (2011–2015),5. DÖNEM,12,2011 Mayıs,,,2011,"Toplumsal Tarih: Sayı, 210.",Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01287,5. Dönem (2011–2015),5. DÖNEM,13,2011 Haziran,,,2011,"Toplumsal Tarih: Sayı, 211.",Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01288,5. Dönem (2011–2015),5. DÖNEM,14,2011 Temmuz,,,2011,"Toplumsal Tarih: Sayı, 212.",Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01289,5. Dönem (2011–2015),5. DÖNEM,15,2011 Ağustos,,,2011,"Toplumsal Tarih: Sayı, 213.",Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01290,5. Dönem (2011–2015),5. DÖNEM,17,2011-09-07 00:00:00,,,2011,Vakfın 5. Başkanı : Oktay Özel. (Başkanlık süresi: 2011-2012),,organizational,,uncertain_date,
TV01291,5. Dönem (2011–2015),5. DÖNEM,17,2011-09-07 00:00:00,,,2011,"Toplumsal Tarih: Sayı, 214.",Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01292,5. Dönem (2011–2015),5. DÖNEM,19,28-30 Ekim 2011,2011-10-28,2011-10-30,2011,"Sempozyum ""Cumhuriyet Tarihinin Tartışmalı Konuları"" — Tarih Vakfı 20. Yıl Sempozyumu; İstanbul Bilgi Üniversitesi Santral Kampüsü. Konular: Cumhuriyet'in Kuruluş İç Dinamikleri, Darbeler ve Siyasi Yaşam, Kimlik Oluşumu, İktisat Politikaları",Sempozyum,event,1,verified,
TV01293,5. Dönem (2011–2015),5. DÖNEM,19,28-30 Ekim 2011,2011-10-28,2011-10-30,2011,"Toplumsal Tarih: Sayı, 215.",Dergi (Toplumsal Tarih),publication,1,verified,
TV01294,5. Dönem (2011–2015),5. DÖNEM,21,2011-11-13 00:00:00,,,2011,"Kitap Fuarı / İmza Günü İlhan Tekeli, 30. Uluslararası İstanbul Kitap Fuarı'nda (TÜYAP) kitaplarını imzalıyor.",Fuar,event,1,uncertain_date,
TV01295,5. Dönem (2011–2015),5. DÖNEM,21,2011-11-13 00:00:00,,,2011,"Toplumsal Tarih: Sayı, 216.",Dergi (Toplumsal Tarih),publication,1,uncertain_date,
TV01296,5. Dönem (2011–2015),5. DÖNEM,22,2011 Aralık,,,2011,"Aydınlanma Çağında Bir Osmanlı Kâtibi: Ebubekir Râtib Efendi (1750–1799), Fatih Yeşil.",Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01297,5. Dönem (2011–2015),5. DÖNEM,23,2011.0,,,2011,Cumhuriyet dönemi Kürt meselesi — Seri 1 — Kürt Sorunu ve Devlet: Tedip ve Tenkil Politikaları — Necmeddin Sahir Sılan Arşivi Dizisi; Der. Tuğba Yıldırım; 1925–1947 arası raporlar,Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01298,5. Dönem (2011–2015),5. DÖNEM,24,2011.0,,,2011,Cumhuriyet dönemi Kürt meselesi — Seri 4 — Dersim Harekâtı ve Cumhuriyet Bürokrasisi (1936–1950) — Necmeddin Sahir Sılan Arşivi Dizisi; Der. Tuba Akekmekçi & Muazzez Pervan,Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01299,5. Dönem (2011–2015),5. DÖNEM,25,2011.0,,,2011,Cumhuriyet dönemi Kürt meselesi — Seri 5 — Doğu Anadolu ve Cumhuriyet Bürokrasisi (1939–1951) — Necmeddin Sahir Sılan Arşivi Dizisi; Der. Tuba Akekmekçi & Muazzez Pervan,Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01300,5. Dönem (2011–2015),5. DÖNEM,26,2011.0,,,2011,"Tarihe Yolculuk Dizisi, 10. Kitap: Tarihi Simalar / Tesavir-i Rical — Ahmet Refik Altınay (ilk baskıları 1913 ve 1915);",Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01301,5. Dönem (2011–2015),5. DÖNEM,27,2011.0,,,2011,"İlhan Tekeli Toplu Eserler, 16. Kitap: Tasarım, Mimarlık ve Mimarlar",Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01302,5. Dönem (2011–2015),5. DÖNEM,28,2011.0,,,2011,"İlhan Tekeli Toplu Eserler, 17. Kitap: Türkiye İçin Siyaset ve Demokrasi Yazıları",Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01303,5. Dönem (2011–2015),5. DÖNEM,29,2011.0,,,2011,"İlhan Tekeli Toplu Eserler, 18. Kitap: Anadolu'da Yerleşme Sistemleri ve Yerleşme Tarihleri",Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01304,5. Dönem (2011–2015),5. DÖNEM,32,2012-02-19 00:00:00,,,2012,9. Olağan Genel Kurul,,organizational,,uncertain_date,
TV01305,5. Dönem (2011–2015),5. DÖNEM,33,28.02 2012,,,2012,"Panel ""Fransa ve Türkiye'de Tarihçinin Gündemi"" — IFEA ve Tarih Vakfı ortaklığıyla; François Dosse & Mehmet Ö. Alkan, Romain Bertrand & Bülent Bilmez",Panel,event,1,uncertain_date,
TV01306,5. Dönem (2011–2015),5. DÖNEM,34,12 Şubat - 4 Mart 2012,,,2012,"Atölye Çalışması ""Tarihsel Verilerin Değerlendirilmesi: Kullanıcı Dostu Modelle Yeni Yöntem ve Yaklaşımlar"" — Prof. Dr. Murat Güvenç (4 haftalık, her Pazar 10:00–13:00)",Atölye,event,1,uncertain_date,
TV01307,5. Dönem (2011–2015),5. DÖNEM,35,2012-03-15 00:00:00,,,2012,"Perşembe Konuşmaları – 2. Oturum ""16. Yüzyılda İstanbul'da Casuslar, Hizipler ve Simsarlar"" — Georgetown Üniversitesi'nden Emrah Safa Gürkan (Aynalı Geçit)",Konferans/Söyleşi,event,1,uncertain_date,
TV01308,5. Dönem (2011–2015),5. DÖNEM,36,2012-03-29 00:00:00,,,2012,"Perşembe Konuşmaları – 3. Oturum ""Osmanlı'da Esnaf Teşkilatının Oluşumu"" — Bahçeşehir Üniversitesi'nden İklil Selçuk (Aynalı Geçit)",Konferans/Söyleşi,event,1,uncertain_date,
TV01309,5. Dönem (2011–2015),5. DÖNEM,36,2012-03-29 00:00:00,,,2012,Toplumsal Tarih Dergisi 220. Sayı,Dergi (Toplumsal Tarih),publication,,uncertain_date,
TV01310,5. Dönem (2011–2015),5. DÖNEM,38,2012-04-12 00:00:00,,,2012,"Perşembe Konuşmaları – 4. Oturum ""Türkiye'de İktisadi Büyüme ve Kurumlar, 1820–2010"" — Prof. Şevket Pamuk (Aynalı Geçit)",Konferans/Söyleşi,event,1,uncertain_date,
TV01311,5. Dönem (2011–2015),5. DÖNEM,38,2012-04-12 00:00:00,,,2012,Toplumsal Tarih Dergisi 225. Sayı,Dergi (Toplumsal Tarih),publication,,uncertain_date,
TV01312,5. Dönem (2011–2015),5. DÖNEM,40,19 Eylül - 1 Ekim 2012,,,2012,"Sergi ""Karikatürlerle Türkiye-AB İlişkileri"" — Cartooning for Peace işbirliğiyle (Cezayir Lokantası, Galatasaray)",Sergi,event,1,uncertain_date,
TV01313,5. Dönem (2011–2015),5. DÖNEM,41,2012-10-11 00:00:00,,,2012,"Perşembe Konuşmaları – Basın Daveti ""Güncel Politikalar Işığında Günümüz Türk Sinemasındaki Bizans ve İstanbul"" — İstanbul Bilgi Üniversitesi'nden Buket Kitapçı (Aynalı Geçit, 18:30–20:30)",Konferans/Söyleşi,event,1,uncertain_date,
TV01314,5. Dönem (2011–2015),5. DÖNEM,41,2012-10-11 00:00:00,,,2012,Toplumsal Tarih Dergisi 227. Sayı,Dergi (Toplumsal Tarih),publication,,uncertain_date,
TV01315,5. Dönem (2011–2015),5. DÖNEM,43,2012-11-15 00:00:00,,,2012,Vakfın 6. Başkanı: Bülent Bilmez oldu. ( Başkanlık süresi 2012-2015),,organizational,,uncertain_date,
TV01316,5. Dönem (2011–2015),5. DÖNEM,43,2012-11-15 00:00:00,,,2012,XVI. Yüzyılda Ankara ve Konya — Özer Ergenç,Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01317,5. Dönem (2011–2015),5. DÖNEM,44,2012,,,2012,"Tanzimat Döneminde Mimarlık, Bilgi ve İktidar — Göksun Akyürek",Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01318,5. Dönem (2011–2015),5. DÖNEM,45,2012,,,2012,Osmanlı'dan Cumhuriyet'e Esnaf ve Ticaret — Der. Fatmagül Demirel; 2010 YTÜ sempozyumu tebliğlerinden derleme,Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01319,5. Dönem (2011–2015),5. DÖNEM,46,2012,,,2012,"Osmanlı Askerî Tarihini Araştırmak: Yeni Kaynaklar, Yeni Yaklaşımlar — Der. Cevat Şahin & Gültekin Yılmaz",Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01320,5. Dönem (2011–2015),5. DÖNEM,47,2012,,,2012,Ahmed Rıza: Bir Jön Türk Liderinin Siyasi-Entelektüel Portresi — Erdem Sönmez,Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01321,5. Dönem (2011–2015),5. DÖNEM,48,2012,,,2012,Türkiye'deki Kırım Tatar ve Nogay Köy Yerleşimleri — Hakan Kırımlı,Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01322,5. Dönem (2011–2015),5. DÖNEM,49,2012,,,2012,"İzmir Rumcası (Smyrneika) Sözlüğü — Alex Baltazzi, George Galdies, George Poulimenos",Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01323,5. Dönem (2011–2015),5. DÖNEM,50,2012,,,2012,Dünya Tarihinde Devrimler — Michael D. Richards; çev. Gül Çağalı Güven,Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01324,5. Dönem (2011–2015),5. DÖNEM,51,2012,,,2012,"Türkiye İçin Eğitim Yazıları — İlhan Tekeli, Toplu Eserler Dizisi 21. Kitap",Yayın (Yurt Yayınları),publication,1,uncertain_date,
